Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00048.png,1,595,595.000,34.593,255,255,91.740,28.663,26.430,8.887,0.888,0.941,31.048,6.000,22.000,14.931,27.000,151725.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00060.png,1,307,307.000,26.557,255,255,64.184,20.239,19.314,5.018,0.936,0.939,21.213,7.000,19.000,8.130,19.000,78285.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00074.png,1,871,871.000,42.077,255,255,107.983,33.896,32.717,0.805,0.939,0.967,34.928,6.000,27.000,13.241,32.000,222105.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00128.png,1,295,295.000,22.922,255,255,66.184,22.113,16.986,79.990,0.846,0.929,23.409,10.000,30.000,70.017,17.889,75225.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00114.png,1,184,184.000,17.986,255,255,48.284,15.538,15.077,37.735,0.992,0.948,16.643,9.000,22.000,32.735,15.000,46920.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00100.png,1,910,910.000,39.497,255,255,110.811,34.495,33.589,26.497,0.931,0.963,35.609,10.000,35.000,38.157,33.941,232050.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00013.png,1,1764,1764.000,47.522,255,255,159.681,49.544,45.334,80.063,0.869,0.955,52.887,22.000,57.000,74.650,46.000,449820.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00007.png,1,791,791.000,34.332,255,255,103.154,32.011,31.462,106.126,0.934,0.961,33.121,17.000,9.000,118.887,31.000,201705.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00006.png,1,996,996.000,42.347,255,255,115.983,35.808,35.415,134.852,0.930,0.968,37.216,15.000,8.000,120.700,35.000,253980.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00012.png,1,391,391.000,30.193,255,255,72.184,22.595,22.033,113.605,0.943,0.952,23.770,14.000,6.000,112.249,22.000,99705.000,255,NaN,NaN
